nick,title,hour,date_posted,num_replys,find_helpful,awarded,num_user_products,content_text,user_reviews_cursor
16293029,推荐,"['总时数', '30.5', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,很好,AoJ4h7+q1psDe4r6tgY=
洋葱~,推荐,"['总时数', '47.4', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,11111,AoJ47L7Q95oDcvCLqwY=
Polly is fat,推荐,"['总时数', '99.6', '小时']",,0,有 29 人觉得这篇评测有价值有 3 人觉得这篇评测很欢乐				2,2,帐户内拥有 112  项产品,游戏在2025年末已经不缺我一个好评差评了。感觉比起 Witcher 3 他就差一口气。搜了下，黑神话悟空制作成本算上 marketing 花了 $70 million。2015年的 Witcher 3 当时花了 $81 million。我甚至开始有点佩服游科在有限资源下的取舍后呈现出来的整个游戏质量。杭州深圳未必会比华沙开销低。非要说不足的话就是空气墙可能确实多了点，和那在最后提到“三打白骨精确是三打爱人”的一笔似乎没有必要。这游戏让久居小西天的我无比思乡，可能是时候回东土大唐看看了… 顺带期待黑神话钟馗,AoJ47L7Q95oDcvCLqwY=
AAA达拉然皇家铸剑师,推荐,"['总时数', '56.4', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,太上瘾了！被boss虐了100遍终于打通了第一关哈哈。别笑我菜你来你也要被虐（高手除外我是菜鸡）,AoJ47L7Q95oDcvCLqwY=
云帆,推荐,"['总时数', '64.7', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 94  项产品,平心而论，作为一个3A，黑猴只属于平均水平偏上。但对于中国游戏行业，甚至中国文娱行业，都是开天辟地的存在，硬生生在欧美的强势领域为中国游戏制作者撕开了一道口子，引领了中国优质买断制游戏的井喷。但配置要求真的不低。,AoJ47L7Q95oDcvCLqwY=
vonderhaar,推荐,"['总时数', '201.9', '小时']",,0,1 人觉得这篇评测有价值				0,0,帐户内拥有 274  项产品,在体验过诸多类似的ARPG的一年后，仍在我心里有不可撼动的地位。这不仅来自文化认同，也是对完成比完美更重要的认可。尽管现在对悟空的战斗系统的认知已经从完美变成仍有许多改进空间，对无限接近一本道的所谓箱庭地图也并不太满意，但游科登峰造极的boss战、艺术品级别的原画和配乐以及几乎适合所有人的精简的操作/build难度绝对能使得黑神话立足于世界顶尖ARPG的行列中。在IP效应盛行的社会里，能主动放弃已经十分稳固的IP进行创新的勇气也值得称赞。希望能在钟馗里看到完全进化的战斗系统（但是千万别陷入信号灯陷阱了），以无可争议的姿态拿下发售那年的最佳动作游戏。,AoJ47L7Q95oDcvCLqwY=
卡卡瓦夏的狗,推荐,"['总时数', '11.1', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,好玩,AoJ47L7Q95oDcvCLqwY=
王下七武海,推荐,"['总时数', '64.7', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 138  项产品,开始不是结束,AoJ47L7Q95oDcvCLqwY=
1831148449,推荐,"['总时数', '126.7', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,免费获取的产品除了难度大别的都挺好,AoJ47L7Q95oDcvCLqwY=
别乱看,推荐,"['总时数', '43.2', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 15  项产品,好玩值得推荐,AoJw0vS695oDcf+IqwY=
谜路麋鹿迷秘路,推荐,"['总时数', '68.0', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 141  项产品,很好玩的游戏，难度虽然高但也能努力打过，剧情没怎么看出来什么，不过本来也不是重点。看视频好像有很多深度玩法，但感觉手不太行╮(╯▽╰)╭，做不到。第一个白金杯子ヾ(✿ﾟ▽ﾟ)ノ,AoJw0vS695oDcf+IqwY=
Asen,推荐,"['总时数', '58.8', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 3  项产品,好玩,AoJw0vS695oDcf+IqwY=
Bellague,推荐,"['总时数', '109.7', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 34  项产品,我对黑神话给予最高的评价,AoJw0vS695oDcf+IqwY=
Berserker,推荐,"['总时数', '106.3', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 12  项产品,良心,AoJw0vS695oDcf+IqwY=
托马斯菜场恶霸,推荐,"['总时数', '10.0', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 26  项产品,HAO ,AoJw0vS695oDcf+IqwY=
Sakura,推荐,"['总时数', '67.4', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 6  项产品,好玩支持国产,AoJw0vS695oDcf+IqwY=
笑笑,推荐,"['总时数', '81.5', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 1 项产品,好 ,AoJw0vS695oDcf+IqwY=
460371641,推荐,"['总时数', '106.3', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,免费获取的产品好玩真好玩,AoJw0vS695oDcf+IqwY=
2739056770,推荐,"['总时数', '79.7', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 20  项产品,免费获取的产品碰上这款3A之后根本停不下来，我想这就是中国人才懂的浪漫吧,AoJw0vS695oDcf+IqwY=
久安,推荐,"['总时数', '0.5', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 2  项产品,有晕3D的需要谨慎购买,AoJwuK2d95oDecWFqwY=
Metal Master,推荐,"['总时数', '49.6', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 40  项产品,确实NB,AoJwuK2d95oDecWFqwY=
562950093,推荐,"['总时数', '113.5', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,好玩,AoJwuK2d95oDecWFqwY=
LLLLLL,推荐,"['总时数', '20.6', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 18  项产品,牛,AoJwuK2d95oDecWFqwY=
Adolph,推荐,"['总时数', '105.6', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 56  项产品,支持一波必须,AoJwuK2d95oDecWFqwY=
15852036755,推荐,"['总时数', '139.3', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,非常好玩,AoJwuK2d95oDecWFqwY=
Zhou,推荐,"['总时数', '52.8', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 19  项产品,支持一下,AoJwuK2d95oDecWFqwY=
肥仔爱喝肥宅水,推荐,"['总时数', '40.0', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 27  项产品,玩黑猴这辈子有了,AoJwuK2d95oDecWFqwY=
楚歌,推荐,"['总时数', '88.8', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,村里第一个大学生，萌新第一款3A大作，自然伟大，无需多言！可惜游科膨胀了，马不停蹄地去开发钟馗了，那我缺的天宫DLC这块谁来补啊,AoJwuK2d95oDecWFqwY=
划水摆烂,推荐,"['总时数', '158.7', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,年度最佳,AoJwuK2d95oDecWFqwY=
仰望星空,推荐,"['总时数', '61.3', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 418  项产品,神作，非常好玩，好玩的一笔,AoJwj8Xi9poDfb+AqwY=
975929504,推荐,"['总时数', '108.0', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,1,AoJwj8Xi9poDfb+AqwY=
我才是柔情猫娘,推荐,"['总时数', '130.4', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,好玩,AoJwj8Xi9poDfb+AqwY=
3153355031,推荐,"['总时数', '42.2', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,免费获取的产品好玩,AoJwj8Xi9poDfb+AqwY=
李0629,推荐,"['总时数', '90.0', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 16  项产品,好玩,AoJwj8Xi9poDfb+AqwY=
列车南行,推荐,"['总时数', '74.3', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,处处充满故事性的游戏，好评,AoJwj8Xi9poDfb+AqwY=
yzq,推荐,"['总时数', '142.4', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,体验感很棒,AoJwj8Xi9poDfb+AqwY=
贾元春的散步的水,推荐,"['总时数', '47.6', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 30  项产品,国产游戏之光 全boss已收集 快出dlc,AoJwj8Xi9poDfb+AqwY=
蜡笔小菜,推荐,"['总时数', '35.9', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,太帅了,AoJwj8Xi9poDfb+AqwY=
KillmeSarah,不推荐,"['总时数', '113.7', '小时']",,0,1 人觉得这篇评测有价值有 1 人觉得这篇评测很欢乐				0,0,帐户内拥有 13  项产品,..,AoJwj8Xi9poDfb+AqwY=
春南,推荐,"['总时数', '146.0', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 4  项产品,国内启蒙3a大型单机，也是我玩的第一款3a大型单机，玩的很开心,AoJwo72d9poDdY37qgY=
PenGuIN,推荐,"['总时数', '22.7', '小时']",,1,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 35  项产品,无敌,AoJwo72d9poDdY37qgY=
1657663324,推荐,"['总时数', '62.7', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 6  项产品,国产里程碑,AoJwo72d9poDdY37qgY=
理想国,推荐,"['总时数', '36.5', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 49  项产品,好玩,AoJwo72d9poDdY37qgY=
168457356,推荐,"['总时数', '91.0', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,很喜欢的一部动作游戏，国产游戏的里程碑，希望能够有更多的佳作,AoJwo72d9poDdY37qgY=
天道总司,推荐,"['总时数', '4.2', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 25  项产品,剧情确实不错·，但是要是心态不好的话可能会被boss打破防。,AoJwo72d9poDdY37qgY=
yivian21,推荐,"['总时数', '89.2', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,good,AoJwo72d9poDdY37qgY=
Noeor,推荐,"['总时数', '56.9', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,虽然还有很多不足，不过作为第一款国产3A已经超越及格线的存在，希望游科以后也再接再厉,AoJwo72d9poDdY37qgY=
渊盏花,推荐,"['总时数', '58.5', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,我只希望这样的大学生能多一点,AoJwo72d9poDdY37qgY=
阿官很酷,推荐,"['总时数', '49.8', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 11  项产品,好1,AoJwo72d9poDdY37qgY=
代达罗斯风暴弓,推荐,"['总时数', '43.1', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 61  项产品,确实好玩，第一次玩魂类游戏,AoJwzoz09JoDcJDnqgY=
Rhythm of Love,推荐,"['总时数', '102.9', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,夯！,AoJwzoz09JoDcJDnqgY=
王开心_Helios,推荐,"['总时数', '63.2', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 25  项产品,     【完结评价】       齐天大圣孙悟空～身如玄铁，火眼金睛，长生不老，还有七十二变！一个筋斗云啊……就是十万八千里！      太棒了，当我穿上凤翅紫金冠、锁子黄金甲、藕丝步云履，手拿如意金箍棒的时候，一切都值得了。,AoJwzoz09JoDcJDnqgY=
mishearstar,推荐,"['总时数', '60.2', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 37  项产品,好玩爱玩,AoJwzoz09JoDcJDnqgY=
原皮耗子,推荐,"['总时数', '81.1', '小时']",,0,有 2 人觉得这篇评测有价值				0,0,帐户内拥有 139  项产品,村里第一个大学生就是清华。（全成就达成） （10/10分）  ,AoJwzoz09JoDcJDnqgY=
48138983,推荐,"['总时数', '357.5', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,真正要经过很久的摸爬滚打才能真正的入门这个游戏，除了战斗付出的时间最多，其他都是很精品的,AoJwzoz09JoDcJDnqgY=
17337491597,推荐,"['总时数', '65.6', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,好玩  画质剧情十分给力  还能传播中国传统文化,AoJwzoz09JoDcJDnqgY=
TaricK-TIAN,推荐,"['总时数', '57.4', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 373  项产品,既见未来，为何不BUY！,AoJwzoz09JoDcJDnqgY=
3hanfuqiang,推荐,"['总时数', '116.6', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,故事 和 打斗 都很不错,AoJwzoz09JoDcJDnqgY=
shen_leslie0217,推荐,"['总时数', '65.7', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,喜欢,AoJwzoz09JoDcJDnqgY=
藤原拓海,推荐,"['总时数', '67.3', '小时']",,0,尚未有人觉得这篇评测有价值有 1 人觉得这篇评测很欢乐				0,0,帐户内拥有 87  项产品,8/10无处不在的空气墙，动不动还有小bug，铁扇公主的头发在我这里直接透光了，不过这些都无伤大雅，剧情优秀，难度适中，感谢制作组，让我当了一回大圣，伟大无需多言,AoJw1o3X9JoDfeLjqgY=
1935666047,推荐,"['总时数', '78.6', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 65  项产品,国产之光,AoJw1o3X9JoDfeLjqgY=
打我的都是猪,推荐,"['总时数', '142.0', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,确实流弊,AoJw1o3X9JoDfeLjqgY=
zyqlzr,推荐,"['总时数', '159.0', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,非常棒,AoJw1o3X9JoDfeLjqgY=
2538434306,推荐,"['总时数', '81.3', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,这个游戏是中国国产游戏的精美之作，国产游戏的未来一片光明，加油！冯骥！加油！游戏科学！,AoJw1o3X9JoDfeLjqgY=
莱伯尼,推荐,"['总时数', '50.1', '小时']",,0,1 人觉得这篇评测有价值				0,0,帐户内拥有 129  项产品, 10/10 不愧是村里第一个大学生，真的是十分优秀的游戏。《黑神话：悟空》以重走西游为主题，讲述了天命人在冒险途中成长，一步一步继承孙悟空的名号的故事。 地图   《黑神话：悟空》的主要玩法是探索地图与战斗爽。地图主题鲜明，五个章节各不相同，从地图的主题颜色就可以看出。而且每一章的地图都很宏大，第一二章只有一个平面，但是从第三章开始地图就变成有层次的了。但美中不足的是空气墙实在是太别扭了，悬崖那些空气墙用踉跄的动作代替了（而且还不是每个悬崖都有踉跄动作），那平面地图怎么不放写花草水木遮挡一下呢？某些地方看似能去实则不行的感觉太奇怪了。不过瑕不掩瑜。 战斗   战斗机制非常丰富，既有化身又有变身，还有各种天赋点、法术和架势值得琢磨。还有和别的类魂游戏很大的不同的是：黑猴死后不会有惩罚，而且等级归等级，货币归货币，两种变强路径；而且还可以查看地图！这样就可以让玩家在不查攻略、沉浸式体验游戏的情况下还不会迷路了。毕竟游戏最忌讳的就是游戏推进不下去。而且路上的小兵基本没难度，就头目和妖王是有点难度的。可以放心大胆的爽推图。 敌人   敌人的种类也很多，从小兵到头目到妖王，基本不重样的，而且章节与章节之间的妖怪种类还是蛮不一样。黑猴里还有个猪八戒这个话痨NPC还是蛮有趣的，也让玩家在旅途中多了一点陪伴。而且猪八戒回忆大师兄的过往可能也会引起玩家的共鸣。每一章节后的动画看着也蛮震撼的，感觉有点深度的。还有各种非细节，比如上坡会有轻微减速，筋斗云划过水面会有涟漪等等，可以看出游科是真的认真打磨了的。 总结  最后一章更是惊喜，玩家将降伏孙悟空的各种装备所化成的妖怪，取得孙悟空的所有装备，还能与斗战神佛交手，最后继承孙悟空的名号。这一招一式之间我看到了传承，既是游戏中孙悟空与天命人之间的武艺传承，更是游戏外中华文化的传承。,AoJw1o3X9JoDfeLjqgY=
IGK,推荐,"['总时数', '42.3', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,好玩 ,AoJw1o3X9JoDfeLjqgY=
东尼,推荐,"['总时数', '75.8', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 44  项产品,那还说啥 五星好评,AoJw1o3X9JoDfeLjqgY=
超级兵,推荐,"['总时数', '73.9', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 61  项产品,good,AoJw1o3X9JoDfeLjqgY=
minifisher,不推荐,"['总时数', '43.8', '小时']",,60,有 4 人觉得这篇评测有价值有 2 人觉得这篇评测很欢乐				3,3,帐户内拥有 26  项产品,之前就觉着没有吹那么好，真晚久了才知道这游戏烂在哪里，只能说幸亏没拿tga奖。首先地图设计是狗屎，从拾取奖励到支线的安排上都是鼓励探索的设计，然后一坨的地图设计和到处都是的空气墙又完美的抑制了玩家探索的欲望。往往玩家从一开始兴致勃勃的找地图上没探索过的区域，然后先是发现到处做的都一样，分不清哪里来过哪里没来；然后好不容易发现一处疑似是隐藏道路的地方，冲过去发现是空气墙走不了。你设计时候要是暂时不想让玩家探索你就放个门不能从这一侧打开，你要是永远不想让玩家进来你就应该用石头把路堵上或者放上悬崖，而不是像现在这样看起来能走其实有空气墙。然后战斗系统说狗屎有些过分，但是只是有部分场次的战斗达到了不错的水平，有些战斗说是狗屎都是在侮辱狗屎。不说棍子的操作手感。装备只能迭代而不能升级，造成有些战斗中明明有更适合这次战斗的装备效果，但是因为是前期装备数值的不足，导致只能穿护甲足而效果没卵用的装备，有小孩穿大人衣服的感觉。怪物的动作不知道实际是怎样设计的，但我玩起来是没用rng的，如果你的动作一定，那boss的反应也是一定的，导致同一个boss的打法十分僵化，重复游玩的体验性也不足。然后第二章的石头纯屎，不知道是不是设计时候想要腾云驾雾去打然后发现做不出来，最后只能草草结尾；第三章的龙打起来体验更是像便秘，一直在重复这样的过程：boss在远处消耗你，你冲过去，boss打你一下然后离你又变的很远，你冲过去了之后boss开始盘旋，你a了半天打不动boss，boss喷你一口然后又拉开距离然后重复；你要是说黄风的是利用了黄沙迷惑你让你视角锁不住，那这个龙你也没法解释为什么视角绕绕绕去。最后探索欲望又没有，导致第一张避火罩第二章定风丹都是打完boss也来不及发现，大大弱化了boss章的体验，给人感觉boss就是肉一点的小怪。都2025年了谁还在吹黑神话我能笑话死他，这游戏给人的感觉不说是比肩艾尔登法环，就连同样是国产被骂了三个月的明末都不好说是不是就一定不如黑神话。只能说国产游戏还是有太久的路要走了,AoJw1o3X9JoDfeLjqgY=
